fiyat,oda_sayisi,metre_kare,bina_yasi,konut_Satılık Bungalov,konut_Satılık Daire,konut_Satılık Köşk,konut_Satılık Müstakil Ev,konut_Satılık Prefabrik,konut_Satılık Residence,konut_Satılık Villa,konut_Satılık Yazlık,konut_Satılık Çiftlik Evi
3900000,4,170 ,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2680000,4,140 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500000,4,180 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1690000,3,100 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700000,4,180 ,16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5000000,5,170 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1575000,3,65 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800000,2,70 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4375000,4,220 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600000,4,180 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875000,3,100 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7950000,5,250 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5980000,7,300 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550000,4,160 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600000,4,175 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2849000,3,120 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900000,4,150 ,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2500000,3,110 ,19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3200000,4,165 ,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700000,4,160 ,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345000,3,75 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900000,2,65 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2575000,4,165 ,26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5750000,5,200 ,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400000,3,100 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550000,4,90 ,26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1650000,2,70 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700000,4,250 ,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11000000,4,200 ,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500000,3,214 ,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2800000,4,150 ,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4199000,4,130 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1600000,4,150 ,16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1850000,4,110 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300000,3,75 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3450000,4,160 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3850000,4,140 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2598000,4,175 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4250000,4,140 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495000,3,85 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2850000,3,125 ,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500000,2,60 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3750000,4,180 ,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500000,4,355 ,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2750000,3,100 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12000000,2,65 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550000,3,95 ,24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3075000,4,145 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000000,5,298 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700000,4,190 ,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450000,2,50 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750000,2,55 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100000,4,145 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2880000,3,110 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400000,3,100 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600000,4,170 ,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100000,3,310 ,13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2150000,7,300 ,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000,4,120 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750000,3,120 ,40,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3245000,4,145 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600000,3,110 ,30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1600000,3,110 ,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2850000,4,165 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2780000,4,170 ,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3550000,4,230 ,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,4,120 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560000,3,80 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7400000,6,240 ,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5250000,5,230 ,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3950000,7,200 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100000,3,250 ,26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2350000,4,140 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4350000,5,210 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2990000,4,170 ,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000,2,55 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2850000,4,200 ,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000000,5,170 ,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2980000,5,155 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3099000,4,120 ,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3150000,4,133 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000000,3,100 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2650000,3,130 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100000,4,185 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600000,4,165 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000000,5,300 ,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750000,2,40 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598000,3,65 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5725000,5,185 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2575000,4,164 ,26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2150000,4,135 ,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200000,6,110 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200000,4,180 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1625000,4,155 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535000,3,85 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3550000,5,185 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2475000,2,75 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250000,3,110 ,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2100000,2,50 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775000,5,215 ,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2989000,5,200 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550000,3,135 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6375000,5,200 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6550000,5,200 ,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4650000,3,411 ,16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1875000,3,95 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18750003,2,55 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6500000,4,170 ,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4750000,4,220 ,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1650000,3,80 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500000,3,90 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2860000,4,180 ,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990000,4,150 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9450000,4,145 ,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3450000,4,175 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300000,3,67 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800000,4,135 ,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2480000,3,110 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250000,4,100 ,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2850000,4,135 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3750000,5,170 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3750000,5,180 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2520000,4,160 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3375000,4,145 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800000,3,110 ,21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2500000,3,85 ,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3350000,4,110 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100000,4,300 ,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9200000,5,200 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4150000,5,200 ,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4250000,5,210 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6500000,5,180 ,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2950000,4,175 ,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3099000,4,150 ,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3370000,4,120 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850000,4,130 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9850000,6,270 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5550000,4,185 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200000,4,190 ,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13900000,3,85 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310000,3,100 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17750000,9,309 ,16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2150000,3,100 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550000,4,135 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10950000,7,500 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
935000,2,50 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630000,3,125 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2580000,3,140 ,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5475000,5,215 ,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6150000,5,200 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3250000,4,175 ,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300000,4,155 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2850000,3,90 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100000,2,45 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1650000,4,110 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6800,4,200 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550000,4,175 ,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600000,2,55 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5700000,5,180 ,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534000,3,120 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200000,4,120 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250000,3,85 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3670000,5,240 ,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3350000,4,160 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6500000,10,400 ,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6343000,6,150 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24000000,7,350 ,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35000000,4,1.023 ,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2850000,5,185 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1549000,2,300 ,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2800000,3,100 ,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350000,3,80 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875000,2,95 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100000,2,55 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7700000,4,165 ,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8950000,4,300 ,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3600000,4,180 ,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2699000,4,165 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2150000,3,90 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745000,2,60 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2750000,4,130 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4550000,5,230 ,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750000,4,110 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000035,2,70 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3050000,3,100 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750000,2,55 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250000,4,165 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2740000,4,155 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3335000,3,140 ,31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3600000,3,120 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19250000,6,300 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1795000,4,135 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4180000,5,230 ,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000000,4,170 ,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2410000,3,120 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5250000,5,230 ,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5900000,4,175 ,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6500000,4,170 ,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900000,4,160 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700000,4,160 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230000,3,110 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6500000,5,150 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8975000,5,300 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600000,4,185 ,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2975000,3,192 ,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2650000,3,120 ,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10950000,6,260 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5000000,4,160 ,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9500000,5,198 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4300000,5,190 ,26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15250000,6,283 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3550000,4,290 ,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000000,8,790 ,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8250000,11,160 ,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5458000,5,220 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3190000,4,160 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500000,4,150 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290000,2,60 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890000,3,125 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4250000,5,200 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600000,3,130 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6600000,6,280 ,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9500000,5,323 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1399000,2,70 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250000,3,80 ,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000,3,75 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7700,4,285 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500000,4,165 ,38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000000,5,225 ,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1920000,3,120 ,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5750000,4,160 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2850000,3,95 ,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200000,4,220 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5950000,6,300 ,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5950000,5,235 ,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850000,4,170 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000000,6,300 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295000,2,50 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6500000,8,240 ,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2050000,4,140 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085000,2,40 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2150000,3,110 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5458000,4,220 ,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17400000,7,385 ,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5995000,11,180 ,18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5995000,11,180 ,18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9500000,5,1.000 ,30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2350000,4,150 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100000,5,170 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3650000,4,150 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2180000,3,98 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3750000,4,180 ,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500000,5,240 ,50,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6450000,5,220 ,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600000,4,160 ,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3500000,4,170 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500000,5,260 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2750000,3,120 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2980000,4,175 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100000,4,150 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1795000,4,135 ,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620000,2,70 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500000,2,198 ,35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2960000,4,200 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000000,4,250 ,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8750000,3,130 ,16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1500000,3,80 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2440000,4,110 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100000,4,160 ,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3450000,4,150 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700000,3,80 ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4800000,9,260 ,26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3310000,4,130 ,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800000,3,110 ,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10500000,8,255 ,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5800000,4,259 ,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2600000,4,125 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620000,3,110 ,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11300000,5,250 ,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3670000,2,220 ,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2430000,3,120 ,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15250000,7,280 ,31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2425000,4,145 ,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6650000,5,220 ,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1650000,4,160 ,31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1295000,2,60 ,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2590000,4,160 ,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6800000,4,180 ,13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
